FACILITY_ID,STKHGT,STKDIAM,STKTEMP,STKFLOW,STKVEL,UNIT_ID,PROCESS_ID,FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural
1025911,125,2,549,40.84,13,110581113,156353714,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,14.1,.6,1149,,256,128157313,184431614,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,19.4,2,575,32.9866,10.5,128157213,184431514,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,3.3,1,1150,0.55,.7,128157013,184431314,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,12.8,1,440,4.0266,5.1,128156913,184431214,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,1,1,30,0.785,1,112546513,158846814,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,125,2,549,40.84,13,97986613,136933514,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,125,2,549,40.84,13,97986613,137255414,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,,,,,,97986213,137255014,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,,,,,,97986213,136933114,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,1,.1,30,,.1,97985913,136932814,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,,,,,,97985713,136932614,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
1025911,1,.1,30,,.1,97987413,136934314,1025911,Petro Star Valdez Refinery,Mile 2.5 Dayville Rd.,Valdez,AK,99686,61.0849,-146.2538,Chugach Census Area,324110,,
