FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier_x,FlowChemIdentifier_y
Methane,air,12630.0,kg,5.0,GHGRP,2011.0,110007032638.0,SUWANNEE AMERICAN CEMENT,5117 US HIGHWAY 27,BRANFORD,FL,32008,29.9616,-82.8497,SUWANNEE,327310,,1000533,74-82-8,74-82-8
Nitrous Oxide,air,1827.0,kg,5.0,GHGRP,2011.0,110007032638.0,SUWANNEE AMERICAN CEMENT,5117 US HIGHWAY 27,BRANFORD,FL,32008,29.9616,-82.8497,SUWANNEE,327310,,1000533,126386-65-0,126386-65-0
Carbon Dioxide,air,593902700.0,kg,4.999755515507843,GHGRP,2011.0,110017420263.0,ROANOKE CEMENT CO - CLOVERDALE,6071 CATAWBA ROAD,TROUTVILLE,VA,24175,37.4604,-79.9948,BOTETOURT,327310,,1000633,18923-20-1,18923-20-1
Methane,air,27700.0,kg,5.0,GHGRP,2011.0,110017420263.0,ROANOKE CEMENT CO - CLOVERDALE,6071 CATAWBA ROAD,TROUTVILLE,VA,24175,37.4604,-79.9948,BOTETOURT,327310,,1000633,74-82-8,74-82-8
Nitrous Oxide,air,4000.0,kg,5.0,GHGRP,2011.0,110017420263.0,ROANOKE CEMENT CO - CLOVERDALE,6071 CATAWBA ROAD,TROUTVILLE,VA,24175,37.4604,-79.9948,BOTETOURT,327310,,1000633,126386-65-0,126386-65-0
Biogenic CO2,air,10846000.0,kg,5.0,GHGRP,2011.0,110017420263.0,ROANOKE CEMENT CO - CLOVERDALE,6071 CATAWBA ROAD,TROUTVILLE,VA,24175,37.4604,-79.9948,BOTETOURT,327310,,1000633,,
Carbon Dioxide,air,34050900.0,kg,5.0,GHGRP,2011.0,110071161163.0,Drake Cement,5001 E. Drake Rd.,Paulden,AZ,86334,34.9811,-112.376291,YAVAPAI,327310,,1001689,18923-20-1,18923-20-1
Methane,air,2450.0,kg,5.0,GHGRP,2011.0,110071161163.0,Drake Cement,5001 E. Drake Rd.,Paulden,AZ,86334,34.9811,-112.376291,YAVAPAI,327310,,1001689,74-82-8,74-82-8
Nitrous Oxide,air,350.0,kg,5.0,GHGRP,2011.0,110071161163.0,Drake Cement,5001 E. Drake Rd.,Paulden,AZ,86334,34.9811,-112.376291,YAVAPAI,327310,,1001689,126386-65-0,126386-65-0
Carbon Dioxide,air,407721300.0,kg,4.992661899194376,GHGRP,2011.0,110017408303.0,MONARCH CEMENT COMPANY (THE),449 1200th Street,HUMBOLDT,KS,66748,37.797162,-95.431386,ALLEN,327310,,1001701,18923-20-1,18923-20-1
Methane,air,21250.0,kg,4.997176470588236,GHGRP,2011.0,110017408303.0,MONARCH CEMENT COMPANY (THE),449 1200th Street,HUMBOLDT,KS,66748,37.797162,-95.431386,ALLEN,327310,,1001701,74-82-8,74-82-8
Nitrous Oxide,air,3058.0,kg,4.998037933289732,GHGRP,2011.0,110017408303.0,MONARCH CEMENT COMPANY (THE),449 1200th Street,HUMBOLDT,KS,66748,37.797162,-95.431386,ALLEN,327310,,1001701,126386-65-0,126386-65-0
Carbon Dioxide,air,755550200.0,kg,4.992411357974626,GHGRP,2011.0,110011748911.0,Lehigh Cement Co. LLC Nazareth,3938 EASTON NAZARETH HIGHWAY,NAZARETH,PA,18064,40.72966,-75.30078,NORTHAMPTON,327310,,1001835,18923-20-1,18923-20-1
Methane,air,37030.0,kg,4.994328922495274,GHGRP,2011.0,110011748911.0,Lehigh Cement Co. LLC Nazareth,3938 EASTON NAZARETH HIGHWAY,NAZARETH,PA,18064,40.72966,-75.30078,NORTHAMPTON,327310,,1001835,74-82-8,74-82-8
Nitrous Oxide,air,5394.0,kg,4.992213570634038,GHGRP,2011.0,110011748911.0,Lehigh Cement Co. LLC Nazareth,3938 EASTON NAZARETH HIGHWAY,NAZARETH,PA,18064,40.72966,-75.30078,NORTHAMPTON,327310,,1001835,126386-65-0,126386-65-0
Carbon Dioxide,air,124505000.0,kg,5.0,GHGRP,2011.0,110031018075.0,LEHIGH CEMENT CO LLC / WACO PLANT,100 S WICKSON RD,WOODWAY,TX,76712,31.481987,-97.240773,MCLENNAN,327310,,1002049,18923-20-1,18923-20-1
Methane,air,5940.0,kg,5.0,GHGRP,2011.0,110031018075.0,LEHIGH CEMENT CO LLC / WACO PLANT,100 S WICKSON RD,WOODWAY,TX,76712,31.481987,-97.240773,MCLENNAN,327310,,1002049,74-82-8,74-82-8
Nitrous Oxide,air,844.0,kg,5.0,GHGRP,2011.0,110031018075.0,LEHIGH CEMENT CO LLC / WACO PLANT,100 S WICKSON RD,WOODWAY,TX,76712,31.481987,-97.240773,MCLENNAN,327310,,1002049,126386-65-0,126386-65-0
Carbon Dioxide,air,702843500.0,kg,4.99732586272762,GHGRP,2011.0,110001867114.0,HOLCIM TEXAS LIMITED PARTNERSHIP,1800 DOVE LN.,MIDLOTHIAN,TX,76065,32.512975,-96.971099,ELLIS,327310,,1002055,18923-20-1,18923-20-1
Methane,air,29270.0,kg,4.9969251793645375,GHGRP,2011.0,110001867114.0,HOLCIM TEXAS LIMITED PARTNERSHIP,1800 DOVE LN.,MIDLOTHIAN,TX,76065,32.512975,-96.971099,ELLIS,327310,,1002055,74-82-8,74-82-8
Nitrous Oxide,air,4168.0,kg,4.996401151631478,GHGRP,2011.0,110001867114.0,HOLCIM TEXAS LIMITED PARTNERSHIP,1800 DOVE LN.,MIDLOTHIAN,TX,76065,32.512975,-96.971099,ELLIS,327310,,1002055,126386-65-0,126386-65-0
Biogenic CO2,air,1218000.0,kg,5.0,GHGRP,2011.0,110001867114.0,HOLCIM TEXAS LIMITED PARTNERSHIP,1800 DOVE LN.,MIDLOTHIAN,TX,76065,32.512975,-96.971099,ELLIS,327310,,1002055,,
Carbon Dioxide,air,1010367500.0,kg,4.999951898690328,GHGRP,2011.0,110071162072.0,TEXAS LEHIGH CEMENT COMPANY LP,1000 JACK C HAYS TRL,BUDA,TX,78610,30.0536,-97.8572,HAYS,327310,,1002102,18923-20-1,18923-20-1
Methane,air,49480.0,kg,5.0,GHGRP,2011.0,110071162072.0,TEXAS LEHIGH CEMENT COMPANY LP,1000 JACK C HAYS TRL,BUDA,TX,78610,30.0536,-97.8572,HAYS,327310,,1002102,74-82-8,74-82-8
Nitrous Oxide,air,7182.0,kg,5.0,GHGRP,2011.0,110071162072.0,TEXAS LEHIGH CEMENT COMPANY LP,1000 JACK C HAYS TRL,BUDA,TX,78610,30.0536,-97.8572,HAYS,327310,,1002102,126386-65-0,126386-65-0
Biogenic CO2,air,1295800.0,kg,5.0,GHGRP,2011.0,110071162072.0,TEXAS LEHIGH CEMENT COMPANY LP,1000 JACK C HAYS TRL,BUDA,TX,78610,30.0536,-97.8572,HAYS,327310,,1002102,,
Carbon Dioxide,air,481159000.0,kg,4.993704575826286,GHGRP,2011.0,110001633796.0,HOLCIM INCORPORATED,14500 CR 1550,ADA,OK,74820,34.76754,-96.69652,PONTOTOC,327310,,1002204,18923-20-1,18923-20-1
Methane,air,32390.0,kg,4.998147576412473,GHGRP,2011.0,110001633796.0,HOLCIM INCORPORATED,14500 CR 1550,ADA,OK,74820,34.76754,-96.69652,PONTOTOC,327310,,1002204,74-82-8,74-82-8
Nitrous Oxide,air,4564.0,kg,4.998685363716039,GHGRP,2011.0,110001633796.0,HOLCIM INCORPORATED,14500 CR 1550,ADA,OK,74820,34.76754,-96.69652,PONTOTOC,327310,,1002204,126386-65-0,126386-65-0
Carbon Dioxide,air,1382246300.0,kg,4.9817879056720935,GHGRP,2011.0,110070318467.0,CEMEX Construction Materials Pacific LLC,25220 Black Mountain Quarry Road,Apple Valley,CA,92308,34.6222,-117.1001,SAN BERNARDINO,327310,,1002308,18923-20-1,18923-20-1
Methane,air,20310.0,kg,4.976366322008863,GHGRP,2011.0,110070318467.0,CEMEX Construction Materials Pacific LLC,25220 Black Mountain Quarry Road,Apple Valley,CA,92308,34.6222,-117.1001,SAN BERNARDINO,327310,,1002308,74-82-8,74-82-8
Nitrous Oxide,air,2656.0,kg,4.981927710843373,GHGRP,2011.0,110070318467.0,CEMEX Construction Materials Pacific LLC,25220 Black Mountain Quarry Road,Apple Valley,CA,92308,34.6222,-117.1001,SAN BERNARDINO,327310,,1002308,126386-65-0,126386-65-0
Biogenic CO2,air,21556900.0,kg,5.0,GHGRP,2011.0,110070318467.0,CEMEX Construction Materials Pacific LLC,25220 Black Mountain Quarry Road,Apple Valley,CA,92308,34.6222,-117.1001,SAN BERNARDINO,327310,,1002308,,
Carbon Dioxide,air,870670800.0,kg,4.996020309857641,GHGRP,2011.0,110000459192.0,ASH GROVE CEMENT COMPANY,900 GIFCO ROAD,MIDLOTHIAN,TX,76065,32.51993,-97.0068,ELLIS,327310,,1002421,18923-20-1,18923-20-1
Methane,air,73400.0,kg,5.0,GHGRP,2011.0,110000459192.0,ASH GROVE CEMENT COMPANY,900 GIFCO ROAD,MIDLOTHIAN,TX,76065,32.51993,-97.0068,ELLIS,327310,,1002421,74-82-8,74-82-8
Nitrous Oxide,air,10100.0,kg,5.0,GHGRP,2011.0,110000459192.0,ASH GROVE CEMENT COMPANY,900 GIFCO ROAD,MIDLOTHIAN,TX,76065,32.51993,-97.0068,ELLIS,327310,,1002421,126386-65-0,126386-65-0
Carbon Dioxide,air,844940200.0,kg,4.999923308182047,GHGRP,2011.0,110000484039.0,HANSON PERMANENTE CEMENT,24001 STEVENS CREEK BLVD.,CUPERTINO,CA,95014,37.320078,-122.091012,SANTA CLARA,327310,,1002431,18923-20-1,18923-20-1
Methane,air,34710.0,kg,5.0,GHGRP,2011.0,110000484039.0,HANSON PERMANENTE CEMENT,24001 STEVENS CREEK BLVD.,CUPERTINO,CA,95014,37.320078,-122.091012,SANTA CLARA,327310,,1002431,74-82-8,74-82-8
Nitrous Oxide,air,5040.0,kg,5.0,GHGRP,2011.0,110000484039.0,HANSON PERMANENTE CEMENT,24001 STEVENS CREEK BLVD.,CUPERTINO,CA,95014,37.320078,-122.091012,SANTA CLARA,327310,,1002431,126386-65-0,126386-65-0
Carbon Dioxide,air,566191200.0,kg,4.998676948705667,GHGRP,2011.0,110070081836.0,Lehigh Cement LLC,301 US 31,SPEED,IN,47172,38.415722,-85.749361,CLARK,327310,,1002517,18923-20-1,18923-20-1
Methane,air,44970.0,kg,5.0,GHGRP,2011.0,110070081836.0,Lehigh Cement LLC,301 US 31,SPEED,IN,47172,38.415722,-85.749361,CLARK,327310,,1002517,74-82-8,74-82-8
Nitrous Oxide,air,6557.0,kg,5.0,GHGRP,2011.0,110070081836.0,Lehigh Cement LLC,301 US 31,SPEED,IN,47172,38.415722,-85.749361,CLARK,327310,,1002517,126386-65-0,126386-65-0
Carbon Dioxide,air,460043000.0,kg,4.999822625276333,GHGRP,2011.0,110070834904.0,ASH GROVE CEMENT COMPANY-DURKEE,33060 SHIRTTAIL CREEK ROAD,DURKEE,OR,97905,44.5428,-117.4218,BAKER,327310,,1002527,18923-20-1,18923-20-1
Methane,air,21900.0,kg,5.0,GHGRP,2011.0,110070834904.0,ASH GROVE CEMENT COMPANY-DURKEE,33060 SHIRTTAIL CREEK ROAD,DURKEE,OR,97905,44.5428,-117.4218,BAKER,327310,,1002527,74-82-8,74-82-8
Nitrous Oxide,air,3160.0,kg,5.0,GHGRP,2011.0,110070834904.0,ASH GROVE CEMENT COMPANY-DURKEE,33060 SHIRTTAIL CREEK ROAD,DURKEE,OR,97905,44.5428,-117.4218,BAKER,327310,,1002527,126386-65-0,126386-65-0
Carbon Dioxide,air,408206000.0,kg,4.99862569388985,GHGRP,2011.0,110071161252.0,Ash Grove Cement Company-LEAMINGTON,19090 West Highway 132,Nephi,UT,84648,39.563527,-112.197061,JUAB,327310,,1002530,18923-20-1,18923-20-1
Methane,air,23200.0,kg,5.0,GHGRP,2011.0,110071161252.0,Ash Grove Cement Company-LEAMINGTON,19090 West Highway 132,Nephi,UT,84648,39.563527,-112.197061,JUAB,327310,,1002530,74-82-8,74-82-8
Nitrous Oxide,air,3400.0,kg,5.0,GHGRP,2011.0,110071161252.0,Ash Grove Cement Company-LEAMINGTON,19090 West Highway 132,Nephi,UT,84648,39.563527,-112.197061,JUAB,327310,,1002530,126386-65-0,126386-65-0
Carbon Dioxide,air,225727900.0,kg,3.5425549965245766,GHGRP,2011.0,110000595197.0,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,,1002531,18923-20-1,18923-20-1
Methane,air,11990.0,kg,2.0,GHGRP,2011.0,110000595197.0,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,,1002531,74-82-8,74-82-8
Nitrous Oxide,air,1743.0,kg,2.0,GHGRP,2011.0,110000595197.0,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,,1002531,126386-65-0,126386-65-0
Carbon Dioxide,air,311354000.0,kg,5.0,GHGRP,2011.0,110000897085.0,ASH GROVE CEMENT COMPANY-SEATTLE,3801 EAST MARGINAL WAY SOUTH,SEATTLE,WA,98134,47.56799,-122.34255,KING,327310,,1002537,18923-20-1,18923-20-1
Methane,air,12400.0,kg,5.0,GHGRP,2011.0,110000897085.0,ASH GROVE CEMENT COMPANY-SEATTLE,3801 EAST MARGINAL WAY SOUTH,SEATTLE,WA,98134,47.56799,-122.34255,KING,327310,,1002537,74-82-8,74-82-8
Nitrous Oxide,air,900.0,kg,5.0,GHGRP,2011.0,110000897085.0,ASH GROVE CEMENT COMPANY-SEATTLE,3801 EAST MARGINAL WAY SOUTH,SEATTLE,WA,98134,47.56799,-122.34255,KING,327310,,1002537,126386-65-0,126386-65-0
Carbon Dioxide,air,554118000.0,kg,5.0,GHGRP,2011.0,110000481915.0,LEHIGH SOUTHWEST CEMENT CO,13573 TEHACHAPI BLVD.,TEHACHAPI,CA,93561,35.12279,-118.369304,KERN,327310,,1002566,18923-20-1,18923-20-1
Methane,air,22060.0,kg,5.0,GHGRP,2011.0,110000481915.0,LEHIGH SOUTHWEST CEMENT CO,13573 TEHACHAPI BLVD.,TEHACHAPI,CA,93561,35.12279,-118.369304,KERN,327310,,1002566,74-82-8,74-82-8
Nitrous Oxide,air,3200.0,kg,5.0,GHGRP,2011.0,110000481915.0,LEHIGH SOUTHWEST CEMENT CO,13573 TEHACHAPI BLVD.,TEHACHAPI,CA,93561,35.12279,-118.369304,KERN,327310,,1002566,126386-65-0,126386-65-0
Carbon Dioxide,air,744075300.0,kg,4.993841752306521,GHGRP,2011.0,110000445929.0,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,37.698902,-95.458814,NEOSHO,327310,,1002665,18923-20-1,18923-20-1
Methane,air,19830.0,kg,4.995461422087746,GHGRP,2011.0,110000445929.0,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,37.698902,-95.458814,NEOSHO,327310,,1002665,74-82-8,74-82-8
Nitrous Oxide,air,2880.0,kg,5.0,GHGRP,2011.0,110000445929.0,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,37.698902,-95.458814,NEOSHO,327310,,1002665,126386-65-0,126386-65-0
Carbon Dioxide,air,446542800.0,kg,4.99974134618227,GHGRP,2011.0,110001666064.0,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448,33.226205,-80.452832,DORCHESTER,327310,,1002750,18923-20-1,18923-20-1
Methane,air,22080.0,kg,5.0,GHGRP,2011.0,110001666064.0,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448,33.226205,-80.452832,DORCHESTER,327310,,1002750,74-82-8,74-82-8
Nitrous Oxide,air,3054.0,kg,4.99705304518664,GHGRP,2011.0,110001666064.0,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448,33.226205,-80.452832,DORCHESTER,327310,,1002750,126386-65-0,126386-65-0
Biogenic CO2,air,180700.0,kg,5.0,GHGRP,2011.0,110001666064.0,Argos Cement LLC - Harleyville Plant,463 JUDGE STREET,HARLEYVILLE,SC,29448,33.226205,-80.452832,DORCHESTER,327310,,1002750,,
Carbon Dioxide,air,1103058000.0,kg,4.9984824007441135,GHGRP,2011.0,110003507385.0,LEHIGH CEMENT COMPANY LLC,675 QUAKER HILL ROAD,UNION BRIDGE,MD,21791,39.560284,-77.171425,CARROLL,327310,,1002787,18923-20-1,18923-20-1
Methane,air,52020.0,kg,4.9988465974625145,GHGRP,2011.0,110003507385.0,LEHIGH CEMENT COMPANY LLC,675 QUAKER HILL ROAD,UNION BRIDGE,MD,21791,39.560284,-77.171425,CARROLL,327310,,1002787,74-82-8,74-82-8
Nitrous Oxide,air,8005.0,kg,4.998126171143036,GHGRP,2011.0,110003507385.0,LEHIGH CEMENT COMPANY LLC,675 QUAKER HILL ROAD,UNION BRIDGE,MD,21791,39.560284,-77.171425,CARROLL,327310,,1002787,126386-65-0,126386-65-0
Biogenic CO2,air,76644000.0,kg,5.0,GHGRP,2011.0,110003507385.0,LEHIGH CEMENT COMPANY LLC,675 QUAKER HILL ROAD,UNION BRIDGE,MD,21791,39.560284,-77.171425,CARROLL,327310,,1002787,,
Carbon Dioxide,air,963408300.0,kg,4.998448321443775,GHGRP,2011.0,110000440229.0,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,1000 RIVER CEMENT ROAD,FESTUS,MO,63028,38.1804,-90.3366,JEFFERSON,327310,,1003002,18923-20-1,18923-20-1
Methane,air,35010.0,kg,4.999143101970866,GHGRP,2011.0,110000440229.0,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,1000 RIVER CEMENT ROAD,FESTUS,MO,63028,38.1804,-90.3366,JEFFERSON,327310,,1003002,74-82-8,74-82-8
Nitrous Oxide,air,5088.0,kg,4.99941037735849,GHGRP,2011.0,110000440229.0,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,1000 RIVER CEMENT ROAD,FESTUS,MO,63028,38.1804,-90.3366,JEFFERSON,327310,,1003002,126386-65-0,126386-65-0
Carbon Dioxide,air,616256400.0,kg,4.993022060298278,GHGRP,2011.0,110071159604.0,Holcim (US) Inc. - Portland Plant,3500 Highway 120,Florence,CO,81226,38.387089,-105.018776,FREMONT,327310,,1003008,18923-20-1,18923-20-1
Methane,air,39150.0,kg,4.997701149425287,GHGRP,2011.0,110071159604.0,Holcim (US) Inc. - Portland Plant,3500 Highway 120,Florence,CO,81226,38.387089,-105.018776,FREMONT,327310,,1003008,74-82-8,74-82-8
Nitrous Oxide,air,5406.0,kg,4.998335183129856,GHGRP,2011.0,110071159604.0,Holcim (US) Inc. - Portland Plant,3500 Highway 120,Florence,CO,81226,38.387089,-105.018776,FREMONT,327310,,1003008,126386-65-0,126386-65-0
Carbon Dioxide,air,584179000.0,kg,4.995049462579106,GHGRP,2011.0,110037262636.0,GCC RIO GRANDE INC,3372 LIME ROAD,PUEBLO,CO,81004,38.1507,-104.62595,PUEBLO,327310,,1003067,18923-20-1,18923-20-1
Methane,air,25040.0,kg,4.99520766773163,GHGRP,2011.0,110037262636.0,GCC RIO GRANDE INC,3372 LIME ROAD,PUEBLO,CO,81004,38.1507,-104.62595,PUEBLO,327310,,1003067,74-82-8,74-82-8
Nitrous Oxide,air,4008.0,kg,4.994011976047904,GHGRP,2011.0,110037262636.0,GCC RIO GRANDE INC,3372 LIME ROAD,PUEBLO,CO,81004,38.1507,-104.62595,PUEBLO,327310,,1003067,126386-65-0,126386-65-0
Carbon Dioxide,air,424468400.0,kg,4.99846561016085,GHGRP,2011.0,110064023667.0,Brooksville South Cement Plant,10311 CEMENT PLANT ROAD,BROOKSVILLE,FL,34601,28.582265,-82.430829,HERNANDO,327310,,1003303,18923-20-1,18923-20-1
Methane,air,19480.0,kg,4.998459958932238,GHGRP,2011.0,110064023667.0,Brooksville South Cement Plant,10311 CEMENT PLANT ROAD,BROOKSVILLE,FL,34601,28.582265,-82.430829,HERNANDO,327310,,1003303,74-82-8,74-82-8
Nitrous Oxide,air,2752.0,kg,4.99781976744186,GHGRP,2011.0,110064023667.0,Brooksville South Cement Plant,10311 CEMENT PLANT ROAD,BROOKSVILLE,FL,34601,28.582265,-82.430829,HERNANDO,327310,,1003303,126386-65-0,126386-65-0
Biogenic CO2,air,4444600.0,kg,5.0,GHGRP,2011.0,110064023667.0,Brooksville South Cement Plant,10311 CEMENT PLANT ROAD,BROOKSVILLE,FL,34601,28.582265,-82.430829,HERNANDO,327310,,1003303,,
Carbon Dioxide,air,328543100.0,kg,4.998253197221309,GHGRP,2011.0,110000581521.0,DRAGON CEMENT,107 NEW COUNTY RD,THOMASTON,ME,4861,44.08401,-69.157238,KNOX,327310,,1003594,18923-20-1,18923-20-1
Methane,air,13060.0,kg,5.0,GHGRP,2011.0,110000581521.0,DRAGON CEMENT,107 NEW COUNTY RD,THOMASTON,ME,4861,44.08401,-69.157238,KNOX,327310,,1003594,74-82-8,74-82-8
Nitrous Oxide,air,1905.0,kg,4.998425196850394,GHGRP,2011.0,110000581521.0,DRAGON CEMENT,107 NEW COUNTY RD,THOMASTON,ME,4861,44.08401,-69.157238,KNOX,327310,,1003594,126386-65-0,126386-65-0
Carbon Dioxide,air,321730700.0,kg,4.9941590901956205,GHGRP,2011.0,110070834974.0,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.77626,-112.08018,YAVAPAI COUNTY,327310,,1003643,18923-20-1,18923-20-1
Methane,air,13080.0,kg,4.997706422018348,GHGRP,2011.0,110070834974.0,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.77626,-112.08018,YAVAPAI COUNTY,327310,,1003643,74-82-8,74-82-8
Nitrous Oxide,air,1902.0,kg,4.9984227129337535,GHGRP,2011.0,110070834974.0,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,601 NORTH CEMENT PLANT ROAD,CLARKDALE,AZ,86324,34.77626,-112.08018,YAVAPAI COUNTY,327310,,1003643,126386-65-0,126386-65-0
Carbon Dioxide,air,308692900.0,kg,4.988112457396979,GHGRP,2011.0,110000560544.0,GIANT CEMENT COMPANY,654 JUDGE STREET,HARLEYVILLE,SC,29448,33.242778,-80.442222,DORCHESTER,327310,,1003770,18923-20-1,18923-20-1
Methane,air,5650.0,kg,4.984070796460177,GHGRP,2011.0,110000560544.0,GIANT CEMENT COMPANY,654 JUDGE STREET,HARLEYVILLE,SC,29448,33.242778,-80.442222,DORCHESTER,327310,,1003770,74-82-8,74-82-8
Nitrous Oxide,air,812.0,kg,4.988916256157635,GHGRP,2011.0,110000560544.0,GIANT CEMENT COMPANY,654 JUDGE STREET,HARLEYVILLE,SC,29448,33.242778,-80.442222,DORCHESTER,327310,,1003770,126386-65-0,126386-65-0
Carbon Dioxide,air,270038000.0,kg,5.0,GHGRP,2011.0,110040492302.0,"AMERICAN CEMENT COMPANY, LLC",4750 EAST COUNTY ROAD 470,SUMTERVILLE,FL,33585,28.760864,-82.025353,SUMTER,327310,,1003883,18923-20-1,18923-20-1
Methane,air,13670.0,kg,5.0,GHGRP,2011.0,110040492302.0,"AMERICAN CEMENT COMPANY, LLC",4750 EAST COUNTY ROAD 470,SUMTERVILLE,FL,33585,28.760864,-82.025353,SUMTER,327310,,1003883,74-82-8,74-82-8
Nitrous Oxide,air,1980.0,kg,5.0,GHGRP,2011.0,110040492302.0,"AMERICAN CEMENT COMPANY, LLC",4750 EAST COUNTY ROAD 470,SUMTERVILLE,FL,33585,28.760864,-82.025353,SUMTER,327310,,1003883,126386-65-0,126386-65-0
Carbon Dioxide,air,522160000.0,kg,3.65842098207446,GHGRP,2011.0,110043798744.0,LEHIGH CEMENT COMPANY LLC,180 N. Meridian Road,MITCHELL,IN,47446,38.739074,-86.45703,LAWRENCE,327310,,1003891,18923-20-1,18923-20-1
