TIER123_BIOGENIC_CO2_EMISSIONS,AGGR_HIGH_HEAT_CAPACITY_UOM,IND_UNIT_HEATINPUTCAPACITY_UOM,PART_75_CO2_EMISSIONS_METHOD,PART_75_CO2_METHOD,TIER_4_TOTAL_CO2_EMISSIONS,TOTAL_AMT_SORBENT_USED,CS_USEIVTIND,AGG_USEIVTIND,PART_75_METHODOLOGY_ENDDATE,UNIT_TYPE_OTHER,CP_USEIVTIND,REPORTING_YEAR,TIER_4_OP_HRS_STACK_MOIST_SUB,UNIT_TYPE,PART_75_HEAT_INPUT_METHOD,TIER_4_OPERATING_HOURS,TIER4_NONBIOGENIC_CO2EMISSION,TIER_4_OP_HRS_CO2_CONC_SUB,PLANT_CODE,PART_75_METHOD_STARTDATE,FACILITY_NAME,TIER_4_BIOGENIC_CO2_EMISSIONS,TIER4_ANNUAL_BIO_CO2_EMISSION,FACILITY_ID,AGGR_HIGH_HEAT_CAPACITY,AGG_CUMULATIVE_HEAT_INPUTCAP,IND_USE_IVT_IND,SORBENT_RATIO,PART_75_OP_HRS_FLOWRATE_SUB,COMMON_STACK_COMBINED_HEAT_UOM,TIER4_V_BIO,TIER4_VFF,BIOGENIC_CO2_MASS_EMISS_MSW,TIER_4_OP_HRS_STACK_FLOWRT_SUB,TIER4_V_TOTAL,TIER_4_METHODOLOGY_START_DATE,SORBENT_MOLECULAR_WEIGHT,PART_75_OP_HRS_HHV_SUB,UNIT_NAME,COMMON_PIPE_HEAT_CAPACITY,TIER_4_METHODOLOGY_END_DATE,PART_75_OP_HRS_MOISTURE_SUB,TIER_123_SORBENT_CO2_EMISSIONS,COMMON_PIPE_HEAT_CAPACITY_UOM,COMMON_STACK_NUMBER_OF_UNITS,TIER_1_2_3_FOSSIL_CO2_EMISSION,IND_UNIT_HEAT_INPUT_CAPACITY,IND_UNIT_HEATCAPACITY_UOM_OTHR,CP_CUMULATIVE_MAXHEAT_INPUTCAP,PART_75_OP_HRS_FUEL_FLOWRATE,PART_75_OP_HRS_CO2_CONC_SUB,COMMON_STACK_COMBINED_HEAT
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCT (Pulverized coal, tangentially-fired)",,,,,10362.0,,Georgia Pacific Muskogee LLC,,,1001913,,,Y,,,,,,,,,,,,B-3,,,,0.0,,,,557.11,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCT (Pulverized coal, tangentially-fired)",,,,,54318.0,,Tata Chemicals (Soda Ash) Partners,,,1005040,,,N,,,,,,,,,,,,C Boiler (GR-2-L),,,,0.0,,,,534.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCT (Pulverized coal, tangentially-fired)",,,,,54318.0,,Tata Chemicals (Soda Ash) Partners,,,1005040,,,N,,,,,,,,,,,,D Boiler (GR-3-W),,,,0.0,,,,880.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCT (Pulverized coal, tangentially-fired)",,,,,,,Blue Ridge Paper Products LLC,,,1000230,,,Y,,,,,,,,,,,,PB - No. 4,,,,0.0,,,,535.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCT (Pulverized coal, tangentially-fired)",,,,,,,CARAUSTAR MILL GROUP INC AUSTELL BOXBOARD MILLS,,,1004554,,,Y,,,,,,,,,,,,CB01,,,,0.0,,,,313.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCT (Pulverized coal, tangentially-fired)",,,,,,,"Kennecott Utah Copper, LLC",,,1005234,,,Y,,,,,,,,,,,,UT 4042,,,,0.0,,,,847.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCT (Pulverized coal, tangentially-fired)",,,,,,,SAVANNAH SUGAR REFINERY,,,1001882,,,Y,,,,,,,,,,,,D Boiler,,,,0.0,,,,354.4,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCT (Pulverized coal, tangentially-fired)",,,,,,,Vicinity Energy Kansas City,,,1002452,,,Y,,,,,,,,,,,,EU0020,,,,0.0,,,,484.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCT (Pulverized coal, tangentially-fired)",,,,,,,Vicinity Energy Kansas City,,,1002452,,,Y,,,,,,,,,,,,EU0020-1,,,,0.0,,,,507.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCT (Pulverized coal, tangentially-fired)",,,,,,,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",,,1002272,,,N,,,,,,,,,,,,PB7,,,,0.0,,,,1021.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,10362.0,,Georgia Pacific Muskogee LLC,,,1001913,,,Y,,,,,,,,,,,,B-2,,,,0.0,,,,440.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,10362.0,,Georgia Pacific Muskogee LLC,,,1001913,,,Y,,,,,,,,,,,,B-4,,,,0.0,,,,557.11,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,AMALGAMATED SUGAR CO LLC,,,1005707,,,N,,,,,,,,,,,,S-B3,,,,0.0,,,,350.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Blue Ridge Paper Products LLC,,,1000230,,,Y,,,,,,,,,,,,PB - Big Bill,,,,0.0,,,,364.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Blue Ridge Paper Products LLC,,,1000230,,,Y,,,,,,,,,,,,PB - Peter G,,,,0.0,,,,364.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Blue Ridge Paper Products LLC,,,1000230,,,Y,,,,,,,,,,,,PB - Riley Coal,,,,0.0,,,,399.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,CARGILL INC-CEDAR RAPIDS,,,1006525,,,N,,,,,,,,,,,,Individual Unit / Coal Boiler EP72,,,,0.0,,,,240.5,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Elanco Clinton Laboratories,,,1002020,,,Y,,,,,,,,,,,,Coal,,,,0.0,,,,238.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Essity Operations Wausau LLC,,,1006558,,,N,,,,,,,,,,,,No. 1 Boiler,,,,0.0,,,,95.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Essity Operations Wausau LLC,,,1006558,,,N,,,,,,,,,,,,No. 2 Boiler,,,,0.0,,,,95.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Essity Operations Wausau LLC,,,1006558,,,N,,,,,,,,,,,,No. 4 Boiler,,,,0.0,,,,174.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Graphic Packaging International - Augusta,,,1006731,,,Y,,,,,,,,,,,,PB2,,,,0.0,,,,686.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,INTERNATIONAL WAXES INC,,,1000193,,,Y,,,,,,,,,,,,Boiler #1,,,,0.0,,,,108.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,INTERNATIONAL WAXES INC,,,1000193,,,Y,,,,,,,,,,,,Boiler #2,,,,0.0,,,,84.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,JERRITT CANYON MINE,,,1007129,,,N,,,,,,,,,,,,E Roaster Process,,,,0.0,,,,251.7,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,JERRITT CANYON MINE,,,1007129,,,N,,,,,,,,,,,,W Roaster Process,,,,0.0,,,,251.4,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Lake Road Generating Station,,,1006852,,,N,,,,,,,,,,,,EU-0050,,,,0.0,,,,336.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Lon D Wright Power Plant,,,1000722,,,N,,,,,,,,,,,,6,,,,0.0,,,,219.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Lon D Wright Power Plant,,,1000722,,,N,,,,,,,,,,,,7,,,,0.0,,,,271.9,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,"MGPI of Indiana, LLC",,,1004530,,,N,,,,,,,,,,,,Boiler #6,,,,0.0,,,,244.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,ORRVILLE MUNICIPAL POWER PLANT,,,1003263,,,N,,,,,,,,,,,,B001,,,,0.0,,,,315.6,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,ORRVILLE MUNICIPAL POWER PLANT,,,1003263,,,N,,,,,,,,,,,,B004,,,,0.0,,,,365.4,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,PAINESVILLE MUNICIPAL ELECTRIC PLANT,,,1002545,,,Y,,,,,,,,,,,,B001,,,,0.0,,,,250.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,Resolute Forest Products Calhoun Operation,,,1000311,,,N,,,,,,,,,,,,Power Boiler No. 1,,,,0.0,,,,214.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,"SABIC INNOVATIVE PLASTICS MT. VERNON, LLC",,,1007511,,,Y,,,,,,,,,,,,B & W 1 Steam Flow,,,,0.0,,,,247.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,"SABIC INNOVATIVE PLASTICS MT. VERNON, LLC",,,1007511,,,Y,,,,,,,,,,,,B & W 2 Steam Flow,,,,0.0,,,,247.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWD (Pulverized coal, wall-fired, dry bottom)",,,,,,,UNIVERSITY OF NORTHERN IOWA - POWER PLANT/MAIN CAMPUS,,,1005033,,,N,,,,,,,,,,,,EU-199-BLR-3,,,,0.0,,,,163.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWW (Pulverized coal, wall-fired, wet bottom)",,,,,10504.0,,AMALGAMATED SUGAR CO LLC,,,1005712,,,N,,,,,,,,,,,,S-B2,,,,0.0,,,,268.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,"PCWW (Pulverized coal, wall-fired, wet bottom)",,,,,,,UNIVERSITY OF NOTRE DAME,,,1004373,,,N,,,,,,,,,,,,B-4,,,,0.0,,,,234.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,10612.0,,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,,1006975,,,Y,,,,,,,,,,,,TM05,,,,0.0,,,,60.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,10612.0,,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,,1006975,,,Y,,,,,,,,,,,,TM06,,,,0.0,,,,161.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,212112.0,,OAK GROVE MINE,,,1004512,,,Y,,,,,,,,,,,,Unit 1 Thermal Dryer,,,,0.0,,,,140.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,57949.0,,MICHIGAN SUGAR COMPANY - SEBEWAING FACTORY,,,1006343,,,N (EGU),,,,,,,,,,,,PULP DRYER #1,,,,0.0,,,,75.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,57949.0,,MICHIGAN SUGAR COMPANY - SEBEWAING FACTORY,,,1006343,,,N (EGU),,,,,,,,,,,,PULP DRYER #2,,,,0.0,,,,75.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,57949.0,,MICHIGAN SUGAR COMPANY - SEBEWAING FACTORY,,,1006343,,,N (EGU),,,,,,,,,,,,PULP DRYER #3,,,,0.0,,,,100.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,AES HAWAII INC,,,1005972,,,Y,,,,,,,,,,,,F3,,,,0.0,,,,5.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,AES HAWAII INC,,,1005972,,,Y,,,,,,,,,,,,F4,,,,0.0,,,,5.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,AES - PUERTO RICO COGENERATION PLANT,,,1005310,,,N,,,,,,,,,,,,Limestone Dryer,,,,0.0,,,,12.55,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Agropur Inc.,,,1012857,,,Y,,,,,,,,,,,,P11,,,,0.0,,,,2.12,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,"Alto Pekin, LLC",,,1000413,,,Y,,,,,,,,,,,,9 Gluten Dryer,,,,0.0,,,,16.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,"Alto Pekin, LLC",,,1000413,,,Y,,,,,,,,,,,,Yeast Dryer,,,,0.0,,,,33.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,AMALGAMATED SUGAR CO LLC,,,1005712,,,N,,,,,,,,,,,,S-D1,,,,0.0,,,,83.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,"APPVION, INC. WEST CARROLLTON",,,1002434,,,Y,,,,,,,,,,,,#95 Coater Machine - K002,,,,0.0,,,,60.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,ARGOS USA -Martinsburg,,,1007566,,,N,,,,,,,,,,,,Finish Mill Air Heater,,,,0.0,,,,19.84,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Aurora Ethanol Complex,,,1010658,,,N,,,,,,,,,,,,Pacific Aurora Dryer,,,,0.0,,,,72.9,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,BOISE PAPER,,,1002893,,,N,,,,,,,,,,,,No. 3 Paper machine IR Dryer,,,,0.0,,,,15.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,CalPortland Redding Cement Plant,,,1004612,,,Y,,,,,,,,,,,,Coal Mill,,,,0.0,,,,20.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,CARGILL MEAT SOLUTIONS,,,1007220,,,Y,,,,,,,,,,,,EU - Blooddryer,,,,0.0,,,,8.4,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,CARGILL MEAT SOLUTIONS,,,1007220,,,Y,,,,,,,,,,,,EU - Bonedryer,,,,0.0,,,,30.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Cargill Meat Solutions Corporation,,,1000855,,,N,,,,,,,,,,,,Blood Drier #4,,,,0.0,,,,8.7,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Cargill Meat Solutions Corporation,,,1000855,,,N,,,,,,,,,,,,Bone Drier #5,,,,0.0,,,,40.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,CARGILL MEAT SOLUTIONS CORPORATION,,,1000357,,,Y,,,,,,,,,,,,Blood Dryer-AIRS 003,,,,0.0,,,,8.7,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,CARGILL MEAT SOLUTIONS CORPORATION,,,1000357,,,Y,,,,,,,,,,,,Bone Dryer-AIRS 09,,,,0.0,,,,30.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Cascades Tissue Group North Carolina,,,1010363,,,N,,,,,,,,,,,,Dryer #1,,,,0.0,,,,13.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Cascades Tissue Group North Carolina,,,1010363,,,N,,,,,,,,,,,,Dryer #2,,,,0.0,,,,18.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Cascades Tissue Group North Carolina,,,1010363,,,N,,,,,,,,,,,,Dryer #3,,,,0.0,,,,18.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",,,1008033,,,Y,,,,,,,,,,,,inline raw mill,,,,0.0,,,,88.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,CLEARWATER PAPER CORP-CYPRESS BEND MILL,,,1002708,,,Y,,,,,,,,,,,,#1 Paper Machine,,,,0.0,,,,10.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Darigold Inc,,,1010891,,,N,,,,,,,,,,,,Dryer 1,,,,0.0,,,,19.5,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Darigold Inc,,,1010891,,,N,,,,,,,,,,,,Dryer #3,,,,0.0,,,,30.51,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,DSM NUTRITIONAL PRODUCTS LLC,,,1001741,,,Y,,,,,,,,,,,,B209 Spray Drier,,,,0.0,,,,5.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,E ENERGY ADAMS,,,1002962,,,N,,,,,,,,,,,,Grain Dryer FDR-4700,,,,,,,,47.84,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,ERVING PAPER MILLS INC,,,1005037,,,N,,,,,,,,,,,,Paper Machine Dryer - Hood,,,,0.0,,,,12.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,EVONIK CORPORATION,,,1000297,,,Y,,,,,,,,,,,,Source 101,,,,0.0,,,,21.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,EVONIK CORPORATION,,,1000297,,,Y,,,,,,,,,,,,Source 109,,,,0.0,,,,6.6,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,EVONIK CORPORATION,,,1000297,,,Y,,,,,,,,,,,,Source 112,,,,0.0,,,,40.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,EVONIK CORPORATION,,,1000297,,,Y,,,,,,,,,,,,Source 114,,,,0.0,,,,28.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,FORMOSA POINT COMFORT PLANT,,,1006691,,,Y,,,,,,,,,,,,BD-B04,,,,0.0,,,,8.3,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,FORMOSA POINT COMFORT PLANT,,,1006691,,,Y,,,,,,,,,,,,DD-B08,,,,0.0,,,,42.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,FORMOSA POINT COMFORT PLANT,,,1006691,,,Y,,,,,,,,,,,,DD-B10,,,,0.0,,,,42.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,"GCC Permian, LLC",,,1006363,,,N,,,,,,,,,,,,EBM1,,,,0.0,,,,10.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,"GCC Permian, LLC",,,1006363,,,N,,,,,,,,,,,,EBM4,,,,0.0,,,,30.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,GEORGIA PACIFIC Palatka LLC,,,1007135,,,Y,,,,,,,,,,,,EU 043 TPM No. 3,,,,0.0,,,,72.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,GEORGIA PACIFIC Palatka LLC,,,1007135,,,Y,,,,,,,,,,,,EU 043 TPM No. 4,,,,0.0,,,,72.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,GEORGIA PACIFIC Palatka LLC,,,1007135,,,Y,,,,,,,,,,,,EU 043 TPM No. 5,,,,0.0,,,,72.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Great Plains Synfuels Plant,,,1002440,,,Y,,,,,,,,,,,,Final Product Dryer (5800),,,,0.0,,,,5.1,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Great Plains Synfuels Plant,,,1002440,,,Y,,,,,,,,,,,,Raw Product Dryer (5800),,,,0.0,,,,4.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,IMERYS SANDERSVILLE CALCINE PLANT,,,1004870,,,N,,,,,,,,,,,,Spray Dryer No. 3,,,,0.0,,,,40.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,IMERYS SANDERSVILLE CALCINE PLANT,,,1004870,,,N,,,,,,,,,,,,Spray Dryer No. 4,,,,0.0,,,,40.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,INTREPID POTASH EAST KCL COMPACTION,,,1005438,,,N,,,,,,,,,,,,Langbeinite Dryer - EP-10D,,,,0.0,,,,20.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,INTREPID POTASH EAST KCL COMPACTION,,,1005438,,,N,,,,,,,,,,,,Pellet Dryer - EP-09,,,,0.0,,,,20.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,INTREPID POTASH EAST KCL COMPACTION,,,1005438,,,N,,,,,,,,,,,,Sylvite Dryer - EP01,,,,0.0,,,,30.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,JERRITT CANYON MINE,,,1007129,,,N,,,,,,,,,,,,Ore Dryer,,,,0.0,,,,117.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,"MARCAL MANUFACTURING, LLC.",,,1004098,,,N,,,,,,,,,,,,10 PM Burner,,,,0.0,,,,45.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,"MARCAL MANUFACTURING, LLC.",,,1004098,,,N,,,,,,,,,,,,11PM Burner,,,,0.0,,,,41.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,MARYSVILLE ETHANOL LLC,,,1001809,,,Y,,,,,,,,,,,,Dryer A,,,,0.0,,,,45.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,MARYSVILLE ETHANOL LLC,,,1001809,,,Y,,,,,,,,,,,,Dryer B,,,,0.0,,,,45.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Masonite Corporation,,,1012407,,,N,,,,,,,,,,,,P08 - Steam Thru Dryer,,,,0.0,,,,68.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,McKinley Paper WI Company,,,1001762,,,Y,,,,,,,,,,,,CFS,,,,0.0,,,,55.65,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,"METTIKI COAL, LLC",,,1001644,,,N,,,,,,,,,,,,Thermal Dryer,,,,0.0,,,,267.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,MICHIGAN SUGAR CO - CARO FACTORY,,,1006312,,,N,,,,,,,,,,,,PULP DRYER,,,,0.0,,,,100.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,MICHIGAN SUGAR CO - CROSWELL FACTORY,,,1004477,,,N,,,,,,,,,,,,PULP DRYER,,,,0.0,,,,100.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Nouryon Pulp & Performance Chemicals LLC,,,1007767,,,Y,,,,,,,,,,,,AB-13,,,,0.0,,,,3.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Nucla,,,1007676,,,N,,,,,,,,,,,,Limestone Dryer,,,,0.0,,,,4.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,OLDCASTLE STONE PRODUCTS,,,1005473,,,N,,,,,,,,,,,,Limestone Dryer EU-2,,,,0.0,,,,40.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,OLDCASTLE STONE PRODUCTS,,,1005473,,,N,,,,,,,,,,,,Limestone Pelletizer Dryer EU-11,,,,0.0,,,,25.0,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,OLDCASTLE STONE PRODUCTS,,,1005473,,,N,,,,,,,,,,,,Raymond Mill EU-14,,,,0.0,,,,9.5,,,,,
0.0,,mmBtu/hr,,,,,,,,,,2017,,PD (Product or intermediate product dryer),,,,,,,Pixelle Specialty Solutions LLC,,,1000183,,,N,,,,,,,,,,,,P025,,,,0.0,,,,30.0,,,,,
